"","tok","RF_PoStag","tree_PoStag","tok_2","f.s","tok_3","oed_check","oed_FALSE","oed_TRUE","oed_tt","oed_NNS","punct","tok.to.edit","pdf.page"
"2944","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2945","French","N.Name.Nom.Sg.Masc","JJ","French",NA,"French",0,NA,"French",NA,NA,NA,"French",12
"2946","maſculine","FM","NN","masculine",NA,"masculine",0,NA,"masculine",NA,NA,NA,"masculine",12
"2947","é","FM","NNS","é",NA,"é",0,NA,"é",NA,NA,NA,"é",12
"2948","on","FM","IN","on",NA,"on",0,NA,"on",NA,NA,NA,"on",12
"2949","moſt","FM","NN","most",NA,"most",0,NA,"most",NA,NA,NA,"most",12
"2950","occaſions","FM","NNS","occasions",NA,"occasions",0,NA,"occasions",NA,NA,NA,"occasions",12
"2951",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2952","as","ADV","RB","as",NA,"as",0,NA,"as",NA,NA,NA,"as",12
"2953","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",12
"2954","face","FM","NN","face","face","face",0,NA,"face",NA,NA,NA,"face",12
"2955",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2956","place","FM","NN","place",NA,"place",0,NA,"place",NA,NA,NA,"place",12
"2957",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",12
"2958","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",12
"2959","hath","FM","VHZ","hath",NA,"hath",1,"hath",NA,NA,NA,NA,NA,12
"2960","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",12
"2961","mafculine","FM","NN","mafculine","mafculine","mafculine",1,"mafculine",NA,NA,NA,NA,NA,12
"2962","ſound","FM","NN","sound",NA,"sound",0,NA,"sound",NA,NA,NA,"sound",12
"2963","like","FM","IN","like",NA,"like",0,NA,"like",NA,NA,NA,"like",12
"2964","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2965","French","N.Name.Nom.Sg.Masc","JJ","French",NA,"French",0,NA,"French",NA,NA,NA,"French",12
"2966","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",12
"2967",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2968","as","ADV","RB","as",NA,"as",0,NA,"as",NA,NA,NA,"as",12
"2969","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",12
"2970","tall","N.Name.Dat.Sg.Neut","JJ","tall",NA,"tall",0,NA,"tall",NA,NA,NA,"tall",12
"2971",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2972","fall","VIMP.Full.2.Sg","NN","fall","fall","fall",0,NA,"fall",NA,NA,NA,"fall",12
"2973",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",12
"2974","a","N.Name.*.*.*","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",12
"2975","feminine","ADJA.Pos.Nom.Pl.Fem","JJ","feminine","feminine","feminine",0,NA,"feminine",NA,NA,NA,"feminine",12
"2976","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",12
"2977","weak","FM","JJ","weak",NA,"weak",0,NA,"weak",NA,NA,NA,"weak",12
"2978","found","FM","VVD","found","found","found",0,NA,"found",NA,NA,NA,"found",12
"2979",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2980","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",12
"2981","mn","VFIN.Full.3.Sg.Past.Ind","NN","mn",NA,"mn",1,"mn",NA,NA,NA,NA,NA,12
"2982","man","PRO.Indef.Subst.-.Nom.Sg.*","NN","man",NA,"man",0,NA,"man",NA,NA,NA,"man",12
"2983",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2984","can","VFIN.Mod.*.*.Pres.Ind","MD","can",NA,"can",0,NA,"can",NA,NA,NA,"can",12
"2985",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",12
"2986","and","CONJ.Coord.-","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",12
"2987","PREFACE","N.Name.Nom.Sg.Neut","NN","PREFACE",NA,"PREFACE",0,NA,"PREFACE",NA,NA,NA,"PREFACE",13
"2988",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",13
"2989","XV","CARD","CD","XV",NA,"XV",1,"XV",NA,NA,NA,NA,NA,13
"2990","aſoundbetweenboth","CARD","JJ","asoundbetweenboth",NA,"asoundbetweenboth",1,"asoundbetweenboth",NA,NA,NA,NA,NA,13
"2991","theſe","N.Reg.Acc.Pl.Masc","NNS","these",NA,"these",0,NA,"these",NA,NA,NA,"these",13
"2992",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"2993","asarm","ADJD.Pos","NN","asarm",NA,"asarm",1,"asarm",NA,NA,NA,NA,NA,13
"2994",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"2995","art","FM","NN","art",NA,"art",0,NA,"art",NA,NA,NA,"art",13
"2996",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"2997","cart","FM","NN","cart",NA,"cart",0,NA,"cart",NA,NA,NA,"cart",13
"2998",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",13
"2999","&","FM","CC","&",NA,"&",0,NA,"&",NA,NA,NA,"&",13
"3000","sc","FM","NN","sc",NA,"sc",0,NA,"sc",NA,NA,NA,"sc",13
"3001",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",13
"3002","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",13
"3003","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",13
"3004","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",13
"3005","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",13
"3006","ſunk","FM","JJ","sunk",NA,"sunk",0,NA,"sunk",NA,NA,NA,"sunk",13
"3007","almoſt","FM","NN","almost",NA,"almost",0,NA,"almost",NA,NA,NA,"almost",13
"3008","entirely","FM","RB","entirely",NA,"entirely",0,NA,"entirely",NA,NA,NA,"entirely",13
"3009","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",13
"3010","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3011","words","FM","NNS","words",NA,"words",0,NA,"words",NA,NA,NA,"words",13
"3012","Bargain","FM","NN","Bargain",NA,"Bargain",0,NA,"Bargain",NA,NA,NA,"Bargain",13
"3013",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3014","Captain","N.Name.*.*.*","NP","Captain",NA,"Captain",0,NA,"Captain",NA,NA,NA,"Captain",13
"3015",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",13
"3016","and","N.Name.*.*.*","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",13
"3017","ſo","N.Name.*.*.*","NN","so",NA,"so",0,NA,"so",NA,NA,NA,"so",13
"3018","of","N.Name.*.*.*","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",13
"3019","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3020","reſt","N.Name.*.*.*","NN","rest",NA,"rest",0,NA,"rest",NA,NA,NA,"rest",13
"3021",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",13
"3022","Thus","N.Reg.Nom.Sg.Masc","RB","Thus",NA,"Thus",0,NA,"Thus",NA,NA,NA,"Thus",13
"3023","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3024","ſcholar","FM","JJ","scholar",NA,"scholar",0,NA,"scholar",NA,NA,NA,"scholar",13
"3025","will","FM","NN","will",NA,"will",0,NA,"will",NA,NA,NA,"will",13
"3026","at","FM","IN","at",NA,"at",0,NA,"at",NA,NA,NA,"at",13
"3027","length","FM","NN","length",NA,"length",0,NA,"length",NA,NA,NA,"length",13
"3028","come","PROADV.Inter","VVN","come",NA,"come",0,NA,"come",NA,NA,NA,"come",13
"3029","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",13
"3030","have","VFIN.Aux.1.Sg.Pres.Ind","VH","have",NA,"have",0,NA,"have",NA,NA,NA,"have",13
"3031","apreciſe","FM","JJ","aprecise",NA,"aprecise",1,"aprecise",NA,NA,NA,NA,NA,13
"3032","idea","SYM.Other.Auth","NN","idea",NA,"idea",0,NA,"idea",NA,NA,NA,"idea",13
"3033","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",13
"3034","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3035","value","FM","NN","value",NA,"value",0,NA,"value",NA,NA,NA,"value",13
"3036","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",13
"3037","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",13
"3038","letter","FM","NN","letter",NA,"letter",0,NA,"letter",NA,NA,NA,"letter",13
"3039",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3040","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",13
"3041","give","FM","VV","give",NA,"give",0,NA,"give",NA,NA,NA,"give",13
"3042","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",13
"3043","upon","FM","IN","upon",NA,"upon",0,NA,"upon",NA,NA,NA,"upon",13
"3044","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",13
"3045","occaſion","N.Reg.Nom.Pl.Fem","NN","occasion",NA,"occasion",0,NA,"occasion",NA,NA,NA,"occasion",13
"3046",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3047","its","FM","PP$","its",NA,"its",0,NA,"its",NA,NA,NA,"its",13
"3048","proper","ADJD.Pos","JJ","proper",NA,"proper",0,NA,"proper",NA,NA,NA,"proper",13
"3049","pronunciation","FM","NN","pronunciation",NA,"pronunciation",0,NA,"pronunciation",NA,NA,NA,"pronunciation",13
"3050",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",13
"3051","As","FM","RB","As",NA,"As",0,NA,"As",NA,NA,NA,"As",13
"3052","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",13
"3053","Foreigners","N.Name.Gen.Sg.*","NNS","Foreigners",NA,"Foreigners",0,NA,"Foreigners",NA,NA,NA,"Foreigners",13
"3054",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3055","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",13
"3056","ſhould","FM","VVP","should",NA,"should",0,NA,"should",NA,NA,NA,"should",13
"3057","firſt","FM","NN","first","first","first",0,NA,"first",NA,NA,NA,"first",13
"3058","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",13
"3059","taught","FM","VVN","taught",NA,"taught",0,NA,"taught",NA,NA,NA,"taught",13
"3060","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3061","vowels","FM","NNS","vowels",NA,"vowels",1,"vowels",NA,NA,"vowels",NA,"vowels",13
"3062",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3063","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",13
"3064","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3065","Engliſh","FM","NN","English",NA,"English",0,NA,"English",NA,NA,NA,"English",13
"3066","manner","FM","NN","manner",NA,"manner",0,NA,"manner",NA,NA,NA,"manner",13
"3067",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3068","whuch","FM","NN","whuch",NA,"whuch",1,"whuch",NA,NA,NA,NA,NA,13
"3069","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",13
"3070","very","ADV","RB","very",NA,"very",0,NA,"very",NA,NA,NA,"very",13
"3071","different","FM","JJ","different","different","different",0,NA,"different",NA,NA,NA,"different",13
"3072","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",13
"3073","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3074","manper","FM","NN","manper",NA,"manper",1,"manper",NA,NA,NA,NA,NA,13
"3075","in","FM","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",13
"3076","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",13
"3077","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",13
"3078","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",13
"3079","pronounced","FM","VVN","pronounced",NA,"pronounced",0,NA,"pronounced",NA,NA,NA,"pronounced",13
"3080","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",13
"3081","other","N.Name.*.*.*","JJ","other",NA,"other",0,NA,"other",NA,NA,NA,"other",13
"3082","nations","FM","NNS","nations",NA,"nations",0,NA,"nations",NA,NA,NA,"nations",13
"3083",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3084","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",13
"3085","then","FM","RB","then",NA,"then",0,NA,"then",NA,NA,NA,"then",13
"3086","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",13
"3087","ſhould","FM","NN","should",NA,"should",0,NA,"should",NA,NA,NA,"should",13
"3088","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",13
"3089","ſhewn","N.Name.*.*.*","VVN","shewn",NA,"shewn",1,"shewn",NA,NA,NA,NA,NA,13
"3090","their","N.Name.*.*.*","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",13
"3091","changes","ADJA.Pos.Acc.Sg.Neut","NNS","changes",NA,"changes",0,NA,"changes",NA,NA,NA,"changes",13
"3092","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",13
"3093","compoſition","N.Reg.Dat.Sg.Fem","NN","composition",NA,"composition",0,NA,"composition",NA,NA,NA,"composition",13
"3094",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",13
"3095","Above","N.Reg.Nom.Sg.Fem","IN","Above",NA,"Above",0,NA,"Above",NA,NA,NA,"Above",13
"3096","all","FM","DT","all",NA,"all",0,NA,"all",NA,NA,NA,"all",13
"3097","things","FM","NNS","things",NA,"things",0,NA,"things",NA,NA,NA,"things",13
"3098",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3099","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",13
"3100","ſhould","FM","NN","should",NA,"should",0,NA,"should",NA,NA,NA,"should",13
"3101","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",13
"3102","well","ADV","RB","well",NA,"well",0,NA,"well",NA,NA,NA,"well",13
"3103","grounded","FM","VVN","grounded",NA,"grounded",0,NA,"grounded",NA,NA,NA,"grounded",13
"3104","in","FM","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",13
"3105","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3106","Engliſb","FM","NN","Englisb",NA,"Englisb",1,"Englisb",NA,NA,NA,NA,NA,13
"3107","orthography","FM","NN","orthography",NA,"orthography",0,NA,"orthography",NA,NA,NA,"orthography",13
"3108",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3109","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",13
"3110","which","ADJD.Pos","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",13
"3111","purpoſe","FM","NNS","purpose",NA,"purpose",0,NA,"purpose",NA,NA,NA,"purpose",13
"3112",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3113","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",13
"3114","fhould","FM","NN","fhould","fhould","fhould",1,"fhould",NA,NA,NA,NA,NA,13
"3115","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",13
"3116","conſtantly","FM","RB","constantly",NA,"constantly",0,NA,"constantly",NA,NA,NA,"constantly",13
"3117","employed","FM","VVN","employed",NA,"employed",0,NA,"employed",NA,NA,NA,"employed",13
"3118","mn","FM","NNS","mn",NA,"mn",1,"mn",NA,NA,"mn",NA,"mn",13
"3119","ſpelling","N.Reg.Nom.Sg.Fem","VVG","spelling",NA,"spelling",0,NA,"spelling",NA,NA,NA,"spelling",13
"3120","words","FM","NNS","words",NA,"words",0,NA,"words",NA,NA,NA,"words",13
"3121",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3122","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",13
"3123","one","FM","CD","one",NA,"one",0,NA,"one",NA,NA,NA,"one",13
"3124","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",13
"3125","five","FM","CD","five","five","five",0,NA,"five",NA,NA,NA,"five",13
"3126","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",13
"3127","ſix","FM","NN","six",NA,"six",0,NA,"six",NA,NA,NA,"six",13
"3128","ſllables","FM","NNS","sllables",NA,"sllables",1,"sllables",NA,NA,"sllables",NA,"sllables",13
"3129",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3130","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",13
"3131","in","FM","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",13
"3132","reading","FM","VVG","reading",NA,"reading",0,NA,"reading",NA,NA,NA,"reading",13
"3133","lome","FM","NN","lome",NA,"lome",0,NA,"lome",NA,NA,NA,"lome",13
"3134","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",13
"3135","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",13
"3136","beſt","FM","NN","best",NA,"best",0,NA,"best",NA,NA,NA,"best",13
"3137","authors","FM","NNS","authors",NA,"authors",1,"authors",NA,NA,"authors",NA,"authors",13
"3138",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3139","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",13
"3140","even","FM","RB","even",NA,"even",0,NA,"even",NA,NA,NA,"even",13
"3141","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3142","news","FM","NN","news",NA,"news",0,NA,"news",NA,NA,NA,"news",13
"3143","papers","FM","NNS","papers",NA,"papers",0,NA,"papers",NA,NA,NA,"papers",13
"3144",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3145","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3146","teacher","ADJD.Comp","NN","teacher",NA,"teacher",0,NA,"teacher",NA,NA,NA,"teacher",13
"3147","all","FM","RB","all",NA,"all",0,NA,"all",NA,NA,NA,"all",13
"3148","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3149","time","VFIN.Full.3.Sg.Pres.Subj","NN","time",NA,"time",0,NA,"time",NA,NA,NA,"time",13
"3150","diligently","FM","RB","diligently",NA,"diligently",0,NA,"diligently",NA,NA,NA,"diligently",13
"3151","attending","FM","VVG","attending",NA,"attending",0,NA,"attending",NA,NA,NA,"attending",13
"3152","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",13
"3153","correcting","FM","VVG","correcting",NA,"correcting",0,NA,"correcting",NA,NA,NA,"correcting",13
"3154","any","FM","DT","any",NA,"any",0,NA,"any",NA,NA,NA,"any",13
"3155","vicious","FM","JJ","vicious",NA,"vicious",0,NA,"vicious",NA,NA,NA,"vicious",13
"3156","pronunciation","FM","NN","pronunciation",NA,"pronunciation",0,NA,"pronunciation",NA,NA,NA,"pronunciation",13
"3157",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3158","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",13
"3159","laying","FM","VVG","laying",NA,"laying",0,NA,"laying",NA,NA,NA,"laying",13
"3160","down","FM","RP","down",NA,"down",0,NA,"down",NA,NA,NA,"down",13
"3161","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3162","rules","FM","NNS","rules",NA,"rules",0,NA,"rules",NA,NA,NA,"rules",13
"3163","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",13
"3164","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",13
"3165","correction","FM","NN","correction",NA,"correction",0,NA,"correction",NA,NA,NA,"correction",13
"3166",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",13
"3167","Nor","FM","CC","Nor",NA,"Nor",0,NA,"Nor",NA,NA,NA,"Nor",13
"3168","fhould","FM","NN","fhould","fhould","fhould",1,"fhould",NA,NA,NA,NA,NA,13
"3169","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3170","right","FM","NN","right",NA,"right",0,NA,"right",NA,NA,NA,"right",13
"3171","placing","FM","VVG","placing",NA,"placing",0,NA,"placing",NA,NA,NA,"placing",13
"3172","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3173","accent","FM","NN","accent",NA,"accent",0,NA,"accent",NA,NA,NA,"accent",13
"3174","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",13
"3175","ever","ADV","RB","ever",NA,"ever",0,NA,"ever",NA,NA,NA,"ever",13
"3176","omitted","FM","VVN","omitted",NA,"omitted",0,NA,"omitted",NA,NA,NA,"omitted",13
"3177",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",13
"3178","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",13
"3179","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",13
"3180","purpole","FM","NN","purpole",NA,"purpole",1,"purpole",NA,NA,NA,NA,NA,13
"3181","care","FM","NN","care",NA,"care",0,NA,"care",NA,NA,NA,"care",13
"3182","fhould","FM","NN","fhould","fhould","fhould",1,"fhould",NA,NA,NA,NA,NA,13
"3183","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",13
"3184","taken","FM","VVN","taken",NA,"taken",0,NA,"taken",NA,NA,NA,"taken",13
"3185","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",13
"3186","refer","FM","VV","refer","refer","refer",0,NA,"refer",NA,NA,NA,"refer",13
"3187","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3188","learner","FM","NN","learner",NA,"learner",0,NA,"learner",NA,NA,NA,"learner",13
"3189","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",13
"3190","that","PRO.Dem.Subst.-.Nom.Sg.Neut","DT","that",NA,"that",0,NA,"that",NA,NA,NA,"that",13
"3191","part","FM","NN","part",NA,"part",0,NA,"part",NA,NA,NA,"part",13
"3192","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",13
"3193","Grammar","N.Name.Nom.Sg.*","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",13
"3194",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3195","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",13
"3196","which","ADJD.Pos","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",13
"3197","pronunciation","FM","NN","pronunciation",NA,"pronunciation",0,NA,"pronunciation",NA,NA,NA,"pronunciation",13
"3198","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",13
"3199","chiefly","FM","RB","chiefly","chiefly","chiefly",0,NA,"chiefly",NA,NA,NA,"chiefly",13
"3200","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3201","object","FM","NN","object",NA,"object",0,NA,"object",NA,NA,NA,"object",13
"3202",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3203","ſo","FM","VVG","so",NA,"so",0,NA,"so",NA,NA,NA,"so",13
"3204","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",13
"3205","he","FM","PP","he",NA,"he",0,NA,"he",NA,NA,NA,"he",13
"3206","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",13
"3207","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",13
"3208","able","FM","JJ","able",NA,"able",0,NA,"able",NA,NA,NA,"able",13
"3209","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",13
"3210","judge","FM","VV","judge",NA,"judge",0,NA,"judge",NA,NA,NA,"judge",13
"3211","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",13
"3212","himſelf","FM","NN","himself","himself","himself",0,NA,"himself",NA,NA,NA,"himself",13
"3213","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",13
"3214","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3215","propriety","FM","NN","propriety",NA,"propriety",0,NA,"propriety",NA,NA,NA,"propriety",13
"3216","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",13
"3217","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",13
"3218","accent","FM","NN","accent",NA,"accent",0,NA,"accent",NA,NA,NA,"accent",13
"3219",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3220","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",13
"3221","might","FM","MD","might",NA,"might",0,NA,"might",NA,NA,NA,"might",13
"3222","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",13
"3223","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3224","inattentive","FM","JJ","inattentive",NA,"inattentive",0,NA,"inattentive",NA,NA,NA,"inattentive",13
"3225","appear","FM","VVP","appear",NA,"appear",0,NA,"appear",NA,NA,NA,"appear",13
"3226","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",13
"3227","refult","VFIN.Full.3.Sg.Pres.Ind","NN","refult","refult","refult",1,"refult",NA,NA,NA,NA,NA,13
"3228","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",13
"3229","accident","FM","NN","accident",NA,"accident",0,NA,"accident",NA,NA,NA,"accident",13
"3230","only","FM","RB","only",NA,"only",0,NA,"only",NA,NA,NA,"only",13
"3231",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",13
"3232","And","FM","CC","And",NA,"And",0,NA,"And",NA,NA,NA,"And",13
"3233","here","FM","RB","here",NA,"here",0,NA,"here",NA,NA,NA,"here",13
"3234",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",13
"3235","perhaps","FM","RB","perhaps",NA,"perhaps",0,NA,"perhaps",NA,NA,NA,"perhaps",13
